1398778440.798459,mmfast,10,81,0,0.018166
1398778454.418146,mmfast,10,81,0,0.010772
-1380792496,mmfast,10,81,0,0.010476
-1380789496,mmfast,10,81,0,0.011663
1398778618,mmfast,10,81,0,0.010799
